event_id,conversation_id,timestamp,event_type,state_before,state_after,source,payload
evt_02076,conv_0215,2026-06-03 09:27:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.88}"
evt_02077,conv_0215,2026-06-03 09:28:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_00790,conv_0078,2026-06-03 09:29:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0078""}"
evt_02078,conv_0215,2026-06-03 09:30:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 315-45-25""}"
evt_02079,conv_0215,2026-06-03 09:31:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2215""}"
evt_02080,conv_0215,2026-06-03 09:32:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_02081,conv_0215,2026-06-03 09:39:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0215""}"
evt_02082,conv_0215,2026-06-03 09:40:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0215""}"
evt_02083,conv_0215,2026-06-03 09:45:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0215""}"
evt_01271,conv_0126,2026-06-03 12:18:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01272,conv_0126,2026-06-03 12:19:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00618""}"
evt_01273,conv_0126,2026-06-03 12:20:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.89}"
evt_01274,conv_0126,2026-06-03 12:21:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01275,conv_0126,2026-06-03 12:23:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_01276,conv_0126,2026-06-03 12:24:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Lexus RX""}"
evt_01277,conv_0126,2026-06-03 12:25:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 226-46-28""}"
evt_01278,conv_0126,2026-06-03 12:31:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Chrome delete""}"
evt_01279,conv_0126,2026-06-03 12:32:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0126""}"
evt_01280,conv_0126,2026-06-03 12:33:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0126""}"
evt_01281,conv_0126,2026-06-03 12:38:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0126""}"
evt_01282,conv_0127,2026-06-03 12:42:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01283,conv_0127,2026-06-03 12:43:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00622""}"
evt_01284,conv_0127,2026-06-03 12:44:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.84}"
evt_01285,conv_0127,2026-06-03 12:45:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01286,conv_0127,2026-06-03 12:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_01287,conv_0127,2026-06-03 12:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""BMW X5""}"
evt_01288,conv_0127,2026-06-03 12:49:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 227-47-31""}"
evt_01289,conv_0127,2026-06-03 12:55:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Window tinting""}"
evt_01290,conv_0127,2026-06-03 12:56:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0127""}"
evt_01291,conv_0127,2026-06-03 12:57:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0127""}"
evt_01292,conv_0127,2026-06-03 13:02:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0127""}"
evt_00417,conv_0042,2026-06-03 14:14:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00418,conv_0042,2026-06-03 14:15:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00207""}"
evt_00419,conv_0042,2026-06-03 14:16:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.95}"
evt_00420,conv_0042,2026-06-03 14:17:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01249,conv_0124,2026-06-03 14:18:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00421,conv_0042,2026-06-03 14:19:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_01250,conv_0124,2026-06-03 14:19:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00608""}"
evt_00422,conv_0042,2026-06-03 14:20:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_01251,conv_0124,2026-06-03 14:20:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.94}"
evt_00423,conv_0042,2026-06-03 14:21:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 142-52-46""}"
evt_01252,conv_0124,2026-06-03 14:21:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01253,conv_0124,2026-06-03 14:23:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""PPF elements""}"
evt_01254,conv_0124,2026-06-03 14:24:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Skoda Octavia""}"
evt_01255,conv_0124,2026-06-03 14:25:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 224-44-22""}"
evt_00424,conv_0042,2026-06-03 14:28:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0042""}"
evt_00425,conv_0042,2026-06-03 14:29:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0042""}"
evt_01256,conv_0124,2026-06-03 14:31:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""PPF elements""}"
evt_01257,conv_0124,2026-06-03 14:32:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0124""}"
evt_01258,conv_0124,2026-06-03 14:33:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0124""}"
evt_00426,conv_0042,2026-06-03 14:34:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0042""}"
evt_01259,conv_0124,2026-06-03 14:38:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0124""}"
evt_01469,conv_0144,2026-06-03 14:58:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01470,conv_0144,2026-06-03 14:59:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00707""}"
evt_01471,conv_0144,2026-06-03 15:00:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.84}"
evt_01472,conv_0144,2026-06-03 15:01:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01473,conv_0144,2026-06-03 15:03:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_01474,conv_0144,2026-06-03 15:04:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_01475,conv_0144,2026-06-03 15:05:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 244-64-82""}"
evt_01476,conv_0144,2026-06-03 15:09:00,fallback_triggered,scenario_active,fallback,bot,"{""count"":1}"
evt_01477,conv_0144,2026-06-03 15:10:00,fallback_triggered,scenario_active,fallback,bot,"{""count"":2}"
evt_01478,conv_0144,2026-06-03 15:11:00,fallback_triggered,scenario_active,fallback,bot,"{""count"":3}"
evt_01479,conv_0144,2026-06-03 15:11:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Interior dry cleaning""}"
evt_01480,conv_0144,2026-06-03 15:12:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0144""}"
evt_01481,conv_0144,2026-06-03 15:13:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0144""}"
evt_01482,conv_0144,2026-06-03 15:18:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0144""}"
evt_01720,conv_0166,2026-06-03 15:29:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01721,conv_0166,2026-06-03 15:30:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00818""}"
evt_01722,conv_0166,2026-06-03 15:31:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.92}"
evt_01723,conv_0166,2026-06-03 15:32:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01724,conv_0166,2026-06-03 15:34:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""PPF elements""}"
evt_01725,conv_0166,2026-06-03 15:35:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Geely Monjaro""}"
evt_01726,conv_0166,2026-06-03 15:36:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 266-86-58""}"
evt_01727,conv_0166,2026-06-03 15:42:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""PPF elements""}"
evt_01728,conv_0166,2026-06-03 15:43:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0166""}"
evt_01729,conv_0166,2026-06-03 15:44:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0166""}"
evt_01730,conv_0166,2026-06-03 15:49:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0166""}"
evt_02040,conv_0210,2026-06-03 16:47:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_02041,conv_0210,2026-06-03 16:48:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01033""}"
evt_02042,conv_0210,2026-06-03 16:49:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.95}"
evt_02043,conv_0210,2026-06-03 16:50:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01920,conv_0191,2026-06-03 16:53:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01921,conv_0191,2026-06-03 16:54:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00942""}"
evt_02044,conv_0210,2026-06-03 16:54:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01922,conv_0191,2026-06-03 16:55:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.92}"
evt_02045,conv_0210,2026-06-03 16:55:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01923,conv_0191,2026-06-03 16:56:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01927,conv_0191,2026-06-03 16:59:00,handoff_ready,answered,handoff_ready,fsm,"{""reason"":""general_question""}"
evt_01928,conv_0191,2026-06-03 17:00:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0191""}"
evt_01924,conv_0191,2026-06-03 17:07:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0191""}"
evt_01925,conv_0191,2026-06-03 17:08:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0191""}"
evt_01926,conv_0191,2026-06-03 17:13:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0191""}"
evt_02323,conv_0240,2026-06-03 18:00:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_02324,conv_0240,2026-06-03 18:01:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01184""}"
evt_02325,conv_0240,2026-06-03 18:02:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.92}"
evt_02326,conv_0240,2026-06-03 18:03:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_02327,conv_0240,2026-06-03 18:05:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 340-70-10""}"
evt_02328,conv_0240,2026-06-03 18:06:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2240""}"
evt_02333,conv_0240,2026-06-03 18:06:00,bot_claimed_cancel_complete,scenario_active,answered,bot,"{""claim"":""cancelled without manager confirmation""}"
evt_02329,conv_0240,2026-06-03 18:07:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_02330,conv_0240,2026-06-03 18:14:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0240""}"
evt_02331,conv_0240,2026-06-03 18:15:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0240""}"
evt_02332,conv_0240,2026-06-03 18:20:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0240""}"
evt_00892,conv_0089,2026-06-03 18:41:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00893,conv_0089,2026-06-03 18:42:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00434""}"
evt_00894,conv_0089,2026-06-03 18:43:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.94}"
evt_00895,conv_0089,2026-06-03 18:44:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00896,conv_0089,2026-06-03 18:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_00897,conv_0089,2026-06-03 18:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_00898,conv_0089,2026-06-03 18:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 189-99-97""}"
evt_00899,conv_0089,2026-06-03 18:55:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0089""}"
evt_00900,conv_0089,2026-06-03 18:56:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0089""}"
evt_00901,conv_0089,2026-06-03 19:01:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0089""}"
evt_01004,conv_0100,2026-06-04 09:04:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01005,conv_0100,2026-06-04 09:05:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00486""}"
evt_01006,conv_0100,2026-06-04 09:06:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.83}"
evt_01007,conv_0100,2026-06-04 09:07:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01008,conv_0100,2026-06-04 09:09:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_01009,conv_0100,2026-06-04 09:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Toyota Camry""}"
evt_01010,conv_0100,2026-06-04 09:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 200-20-40""}"
evt_01011,conv_0100,2026-06-04 09:18:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0100""}"
evt_01012,conv_0100,2026-06-04 09:19:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0100""}"
evt_01013,conv_0100,2026-06-04 09:24:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0100""}"
evt_02064,conv_0214,2026-06-04 10:12:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_02065,conv_0214,2026-06-04 10:13:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01051""}"
evt_02066,conv_0214,2026-06-04 10:14:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.87}"
evt_02067,conv_0214,2026-06-04 10:15:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_02068,conv_0214,2026-06-04 10:17:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 314-44-22""}"
evt_02069,conv_0214,2026-06-04 10:18:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2214""}"
evt_02070,conv_0214,2026-06-04 10:19:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_02071,conv_0214,2026-06-04 10:26:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0214""}"
evt_02072,conv_0214,2026-06-04 10:27:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0214""}"
evt_02073,conv_0214,2026-06-04 10:32:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0214""}"
